oid;tingid
13305;17182
13306;17183
13307;17184
13308;839
13309;840
13310;17185
13311;17186
13312;17187
13313;17188
13314;17189
13315;17190
13316;17191
13317;841
13318;17192
13319;842
13320;17193
13321;17194
13322;17195
13323;17196
13324;17197
13325;17198
13326;17199
13327;843
13328;17200
13329;17201
13330;17202
13331;17203
13332;844
13333;17204
13334;845
13335;17205
13336;17206
13337;17207
13338;17208
13339;17209
13340;17210
13341;17211
13342;17212
13343;17213
13344;17214
13345;17215
13346;17216
13347;17217
13348;17218
13349;17219
13350;17220
13351;17221
13352;17222
13353;17223
13354;17224
13355;17225
13356;17226
13357;17227
13358;17228
13359;17229
13360;17230
13361;17231
13362;17232
13363;17233
13364;17234
13365;17235
13366;17236
13367;17237
13368;17238
13369;17239
13370;17240
13371;17241
13372;846
13373;17242
13374;17243
13375;17244
13376;17245
13377;17246
13378;17247
13379;17248
13380;17249
13381;17250
13382;17251
13383;17252
13384;17253
13385;17254
13386;17255
13387;17256
13388;17257
13389;17258
13390;17259
13391;17260
13392;17261
13393;17262
13394;17263
13395;17264
13396;17265
13397;17266
13398;17267
13399;17268
13400;17269
13401;17270
13402;17271
13403;17272
13404;17273
13405;17274
13406;17275
13407;17276
13408;17277
13409;17278
13410;17279
13411;17280
13412;17281
13413;17282
13414;17283
13415;17284
13416;17285
13417;17286
13418;17287
13419;17288
13420;17289
13421;17290
13422;17291
13423;17292
13424;17293
13425;17294
13426;17295
13427;17296
13428;17297
13429;17298
13430;17299
13431;17300
13432;17301
13433;17302
13434;17303
13435;17304
13436;17305
13437;17306
13438;17307
13439;17308
13440;17309
13441;17310
13442;17311
13443;17312
13444;17313
13445;17314
13446;17315
13447;847
13448;17316
13449;17317
13450;17318
13451;17319
13452;17320
13453;17321
13454;17322
13455;17323
13456;17324
13457;17325
13458;17326
13459;17327
13460;17328
13461;17329
13462;17330
13463;17331
13464;17332
13465;17333
13466;17334
13467;17335
13468;17336
13469;17337
13470;17338
13471;17339
13472;17340
13473;17341
13474;17342
13475;17343
13476;17344
13477;17345
13478;17346
13479;17347
13480;17348
13481;17349
13482;17350
13483;17351
13484;17352
13485;17353
13486;17354
13487;17355
13488;17356
13489;17357
13490;17358
13491;17359
13492;17360
13493;17361
13494;17362
13495;17363
13496;17364
13497;17365
13498;17366
13499;17367
13500;17368
13501;17369
13502;17370
13503;17371
13504;17372
13505;17373
13506;17374
13507;17375
13508;848
13509;17376
13510;849
13511;17377
13512;17378
13513;17379
13514;17380
13515;17381
13516;850
13517;17382
13518;17383
13519;17384
13520;17385
13521;17386
13522;17387
13523;17388
13524;17389
13525;851
13526;17390
13527;852
13528;17391
13529;17392
13530;17393
13531;17394
13532;17395
13533;17396
13534;17397
13535;17398
13536;17399
13537;17400
13538;17401
13539;17402
13540;17403
13541;17404
13542;17405
13543;17406
13544;17407
13545;17408
13546;17409
13547;17410
13548;17411
13549;17412
13550;17413
13551;17414
13552;17415
13553;17416
13554;17417
13555;17418
13556;17419
13557;17420
13558;17421
13559;17422
13560;17423
13561;17424
13562;17425
13563;17426
13564;17427
13565;17428
13566;17429
13567;17430
13568;853
13569;854
13570;17431
13571;855
13572;17432
13573;17433
13574;17434
13575;17435
13576;17436
13577;17437
13578;17438
13579;17439
13580;17440
13581;17441
13582;17442
13583;17443
13584;856
13585;17444
13586;17445
13587;17446
13588;17447
13589;17448
13590;17449
13591;17450
13592;17451
13593;17452
13594;857
13595;17453
13596;17454
13597;17455
13598;17456
13599;17457
13600;17458
13601;17459
13602;17460
13603;17461
13604;17462
13605;17463
13606;17464
13607;17465
13608;17466
13609;17467
13610;17468
13611;17469
13612;17470
13613;17471
13614;17472
13615;17473
13616;858
13617;859
13618;17474
13619;860
13620;17475
13621;17476
13622;17477
13623;17478
13624;17479
13625;17480
13626;17481
13627;17482
13628;17483
13629;17484
13630;17485
13631;17486
13632;17487
13633;17488
13634;17489
13635;861
13636;17490
13637;17491
13638;17492
13639;17493
13640;17494
13641;17495
13642;17496
13643;17497
13644;17498
13645;17499
13646;17500
13647;17501
13648;17502
13649;17503
13650;17504
13651;862
13652;17505
13653;17506
13654;17507
13655;17508
13656;17509
13657;17510
13658;17511
13659;863
13660;17512
13661;17513
13662;17514
13663;17515
13664;17516
13665;17517
13666;17518
13667;17519
13668;17520
13669;17521
13670;17522
13671;17523
13672;17524
13673;17525
13674;17526
13675;17527
13676;17528
13677;17529
13678;17530
13679;17531
13680;17532
13681;17533
13682;17534
13683;864
13684;17535
13685;17536
13686;17537
13687;17538
13688;17539
13689;17540
13690;17541
13691;17542
13692;17543
13693;17544
13694;17545
13695;17546
13696;17547
13697;17548
13698;17549
13699;865
13700;17550
13701;17551
13702;17552
13703;17553
13704;17554
13705;17555
13706;17556
13707;17557
13708;17558
13709;17559
13710;17560
13711;17561
13712;17562
13713;17563
13714;17564
13715;17565
13716;17566
13717;17567
13718;17568
13719;866
13720;17569
13721;17570
13722;17571
13723;17572
13724;17573
13725;17574
13726;17575
13727;867
13728;17576
13729;17577
13730;17578
13731;17579
13732;17580
13733;17581
13734;17582
13735;17583
13736;17584
13737;17585
13738;17586
13739;17587
13740;17588
13741;17589
13742;17590
13743;17591
13744;17592
13745;17593
13746;17594
13747;868
13748;17595
13749;17596
13750;17597
13751;17598
13752;17599
13753;17600
13754;17601
13755;17602
13756;17603
13757;17604
13758;17605
13759;17606
13760;17607
13761;869
13762;870
13763;871
13764;17608
13765;872
13766;17609
13767;17610
13768;17611
13769;17612
13770;17613
13771;17614
13772;17615
13773;17616
13774;17617
13775;873
13776;17618
13777;874
13778;17619
13779;875
13780;17620
13781;17621
13782;876
13783;17622
13784;17623
13785;877
13786;17624
13787;17625
13788;878
13789;17626
13790;17627
13791;17628
13792;17629
13793;17630
13794;17631
13795;17632
13796;17633
13797;17634
13798;17635
13799;17636
13800;17637
13801;17638
13802;17639
13803;17640
13804;17641
13805;17642
13806;17643
13807;17644
13808;17645
13809;879
13810;880
13811;881
13812;17646
13813;17647
13814;17648
13815;17649
13816;17650
13817;17651
13818;17652
13819;17653
13820;882
13821;17654
13822;17655
13823;17656
13824;17657
13825;17658
13826;17659
13827;17660
13828;17661
13829;17662
13830;883
13831;17663
13832;17664
13833;884
13834;885
13835;17665
13836;886
13837;887
13838;17666
13839;888
13840;17667
13841;17668
13842;17669
13843;17670
13844;17671
13845;17672
13846;889
13847;17673
13848;17674
13849;890
13850;17675
13851;17676
13852;891
13853;17677
13854;17678
13855;17679
13856;17680
13857;17681
13858;17682
13859;17683
13860;17684
13861;17685
13862;17686
13863;17687
13864;17688
13865;17689
13866;17690
13867;17691
13868;17692
13869;17693
13870;17694
13871;17695
13872;892
13873;893
13874;17696
13875;17697
13876;17698
13877;17699
13878;17700
13879;17701
13880;17702
13881;17703
13882;17704
13883;17705
13884;894
13885;895
13886;17706
13887;17707
13888;17708
13889;17709
13890;17710
13891;896
13892;17711
13893;17712
13894;17713
13895;897
13896;17714
13897;17715
13898;17716
13899;898
13900;17717
13901;17718
13902;17719
13903;899
13904;17720
13905;17721
13906;17722
13907;17723
13908;17724
13909;17725
13910;17726
13911;900
13912;17727
13913;17728
13914;17729
13915;17730
13916;17731
13917;17732
13918;17733
13919;901
13920;17734
13921;17735
13922;17736
13923;17737
13924;17738
13925;17739
13926;17740
13927;17741
13928;17742
13929;17743
13930;17744
13931;17745
13932;17746
13933;17747
13934;17748
13935;17749
13936;17750
13937;17751
13938;17752
13939;17753
13940;17754
13941;17755
13942;17756
13943;17757
13944;17758
13945;17759
13946;17760
13947;17761
13948;17762
13949;17763
13950;17764
13951;17765
13952;17766
13953;17767
13954;17768
13955;17769
13956;17770
13957;17771
13958;17772
13959;17773
13960;17774
13961;17775
13962;17776
13963;902
13964;17777
13965;17778
13966;17779
13967;903
13968;17780
13969;17781
13970;17782
13971;17783
13972;17784
13973;17785
13974;17786
13975;17787
13976;17788
13977;17789
13978;17790
13979;904
13980;17791
13981;17792
13982;17793
13983;17794
13984;17795
13985;17796
13986;17797
13987;17798
13988;17799
13989;17800
13990;17801
13991;17802
13992;17803
13993;17804
13994;17805
13995;17806
13996;17807
13997;17808
13998;17809
13999;17810
14000;17811
14001;17812
14002;17813
14003;905
14004;17814
14005;17815
14006;17816
14007;17817
14008;17818
14009;17819
14010;17820
14011;17821
14012;17822
14013;17823
14014;17824
14015;17825
14016;17826
14017;17827
14018;906
14019;17828
14020;17829
14021;17830
14022;907
14023;17831
14024;17832
14025;17833
14026;908
14027;17834
14028;909
14029;910
14030;911
14031;912
14032;17835
14033;17836
14034;17837
14035;17838
14036;17839
14037;17840
14038;17841
14039;17842
14040;17843
14041;17844
14042;913
14043;17845
14044;17846
14045;914
14046;17847
14047;915
14048;17848
14049;17849
14050;17850
14051;17851
14052;17852
14053;17853
14054;17854
14055;17855
14056;17856
14057;17857
14058;17858
14059;17859
14060;17860
14061;17861
14062;17862
14063;17863
14064;17864
14065;17865
14066;916
14067;17866
14068;17867
14069;17868
14070;17869
14071;17870
14072;17871
14073;17872
14074;17873
14075;17874
14076;917
14077;918
14078;17875
14079;17876
14080;17877
14081;17878
14082;17879
14083;17880
14084;17881
14085;17882
14086;17883
14087;17884
14088;17885
14089;919
14090;17886
14091;920
14092;17887
14093;17888
14094;17889
14095;17890
14096;17891
14097;17892
14098;17893
14099;17894
14100;17895
14101;17896
14102;17897
14103;17898
14104;921
14105;17899
14106;922
14107;17900
14108;17901
14109;17902
14110;17903
14111;17904
14112;17905
14113;17906
14114;17907
14115;17908
14116;17909
14117;17910
14118;17911
14119;17912
14120;17913
14121;17914
14122;17915
14123;17916
14124;17917
14125;17918
14126;17919
14127;17920
14128;923
14129;17921
14130;17922
14131;17923
14132;17924
14133;17925
14134;17926
14135;17927
14136;17928
14137;17929
14138;17930
14139;17931
14140;17932
14141;924
14142;17933
14143;17934
14144;17935
14145;17936
14146;17937
14147;17938
14148;17939
14149;17940
14150;17941
14151;17942
14152;17943
14153;17944
14154;17945
14155;17946
14156;17947
14157;17948
14158;17949
14159;17950
14160;17951
14161;17952
14162;17953
14163;17954
14164;17955
14165;17956
14166;17957
14167;17958
14168;17959
14169;17960
14170;17961
14171;17962
14172;17963
14173;17964
14174;17965
14175;17966
14176;17967
14177;17968
14178;17969
14179;17970
14180;17971
14181;17972
14182;17973
14183;17974
14184;17975
14185;17976
14186;17977
14187;17978
14188;17979
14189;17980
14190;17981
14191;17982
14192;17983
14193;17984
14194;17985
14195;17986
14196;17987
14197;17988
14198;17989
14199;17990
14200;17991
14201;17992
14202;17993
14203;17994
14204;17995
14205;17996
14206;17997
14207;17998
14208;17999
14209;18000
14210;18001
14211;18002
14212;18003
14213;18004
14214;18005
14215;18006
14216;18007
14217;18008
14218;18009
14219;18010
14220;18011
14221;18012
14222;18013
14223;18014
14224;18015
14225;18016
14226;18017
14227;18018
14228;18019
14229;18020
14230;18021
14231;18022
14232;18023
14233;18024
14234;18025
14235;18026
14236;18027
14237;18028
14238;18029
14239;18030
14240;18031
14241;18032
14242;18033
14243;18034
14244;18035
14245;18036
14246;18037
14247;18038
14248;18039
14249;18040
14250;18041
14251;18042
14252;18043
14253;18044
14254;18045
14255;18046
14256;18047
14257;18048
14258;18049
14259;18050
14260;18051
14261;18052
14262;18053
14263;18054
14264;18055
14265;18056
14266;18057
14267;18058
14268;18059
14269;18060
14270;18061
14271;18062
14272;18063
14273;18064
14274;18065
14275;18066
14276;18067
14277;18068
14278;18069
14279;18070
14280;18071
14281;18072
14282;925
14283;18073
14284;18074
14285;18075
14286;18076
14287;18077
14288;18078
14289;18079
14290;18080
14291;18081
14292;18082
14293;18083
14294;18084
14295;18085
14296;18086
14297;926
14298;18087
14299;927
14300;18088
14301;18089
14302;18090
14303;18091
14304;18092
14305;18093
14306;18094
14307;18095
14308;18096
14309;18097
14310;18098
14311;18099
14312;18100
14313;18101
14314;18102
14315;18103
14316;18104
14317;18105
14318;18106
14319;18107
14320;18108
14321;18109
14322;18110
14323;928
14324;18111
14325;18112
14326;18113
14327;18114
14328;18115
14329;18116
14330;18117
14331;18118
14332;929
14333;18119
14334;18120
14335;18121
14336;18122
14337;18123
14338;18124
14339;18125
14340;930
14341;18126
14342;931
14343;18127
14344;18128
14345;18129
14346;18130
14347;18131
14348;932
14349;18132
14350;18133
14351;18134
14352;18135
14353;18136
14354;18137
14355;18138
14356;18139
14357;18140
14358;18141
14359;18142
14360;933
14361;18143
14362;934
14363;18144
14364;18145
14365;18146
14366;18147
14367;18148
14368;18149
14369;18150
14370;18151
14371;18152
14372;935
14373;18153
14374;936
14375;18154
14376;18155
14377;937
14378;18156
14379;18157
14380;18158
14381;18159
14382;18160
14383;18161
14384;938
14385;18162
14386;18163
14387;18164
14388;18165
14389;939
14390;18166
14391;940
14392;18167
14393;18168
14394;18169
14395;18170
14396;18171
14397;18172
14398;18173
14399;18174
14400;18175
14401;18176
14402;18177
14403;18178
14404;18179
14405;18180
14406;18181
14407;18182
14408;18183
14409;18184
14410;18185
14411;18186
14412;18187
14413;18188
14414;18189
14415;18190
14416;18191
14417;18192
14418;18193
14419;18194
14420;18195
14421;18196
14422;18197
14423;18198
14424;18199
14425;18200
14426;18201
14427;18202
14428;18203
14429;18204
14430;18205
14431;18206
14432;18207
14433;18208
14434;18209
14435;18210
14436;18211
14437;18212
14438;18213
14439;18214
14440;18215
14441;18216
14442;18217
14443;18218
14444;18219
14445;18220
14446;18221
14447;18222
14448;18223
14449;18224
14450;18225
14451;18226
14452;18227
14453;18228
14454;18229
14455;18230
14456;18231
14457;18232
14458;18233
14459;18234
14460;18235
14461;18236
14462;18237
14463;18238
14464;18239
14465;18240
14466;18241
14467;18242
14468;18243
14469;18244
14470;18245
14471;18246
14472;18247
14473;18248
14474;18249
14475;18250
14476;18251
14477;18252
14478;18253
14479;18254
14480;18255
14481;18256
14482;18257
14483;18258
14484;18259
14485;18260
14486;18261
14487;18262
14488;18263
14489;18264
14490;18265
14491;18266
14492;18267
14493;18268
14494;18269
14495;18270
14496;18271
14497;18272
14498;18273
14499;18274
14500;18275
14501;18276
14502;18277
14503;18278
14504;18279
14505;18280
14506;18281
14507;18282
14508;18283
14509;18284
14510;18285
14511;18286
14512;18287
14513;18288
14514;18289
14515;18290
14516;18291
14517;18292
14518;18293
14519;941
14520;18294
14521;18295
14522;18296
14523;18297
14524;18298
14525;18299
14526;18300
14527;18301
14528;18302
14529;18303
14530;18304
14531;18305
14532;18306
14533;18307
14534;18308
14535;942
14536;18309
14537;18310
14538;18311
14539;18312
14540;18313
14541;18314
14542;18315
14543;943
14544;18316
14545;18317
14546;18318
14547;18319
14548;18320
14549;18321
14550;18322
14551;18323
14552;18324
14553;944
14554;18325
14555;945
14556;18326
14557;18327
14558;18328
14559;18329
14560;18330
14561;18331
14562;18332
14563;18333
14564;18334
14565;946
14566;18335
14567;947
14568;948
14569;18336
14570;18337
14571;18338
14572;18339
14573;18340
14574;18341
14575;18342
14576;18343
14577;949
14578;18344
14579;950
14580;951
14581;18345
14582;952
14583;18346
14584;18347
14585;18348
14586;18349
14587;18350
14588;953
14589;18351
14590;18352
14591;18353
14592;954
14593;18354
14594;18355
14595;18356
14596;18357
14597;955
14598;956
14599;18358
14600;18359
14601;18360
14602;18361
14603;18362
14604;957
14605;18363
14606;18364
14607;958
14608;18365
14609;959
14610;18366
14611;960
14612;18367
14613;18368
14614;961
14615;18369
14616;18370
14617;962
14618;18371
14619;18372
14620;963
14621;18373
14622;18374
14623;18375
14624;964
14625;18376
14626;18377
14627;18378
14628;18379
14629;965
14630;18380
14631;18381
14632;18382
14633;18383
14634;18384
14635;18385
14636;18386
14637;18387
14638;18388
14639;18389
14640;18390
14641;966
14642;18391
14643;967
14644;18392
14645;968
14646;969
14647;18393
14648;18394
14649;18395
14650;18396
14651;18397
14652;970
14653;18398
14654;18399
14655;18400
14656;18401
14657;18402
14658;18403
14659;971
14660;18404
14661;18405
14662;18406
14663;972
14664;18407
14665;18408
14666;18409
14667;18410
14668;18411
14669;18412
14670;18413
14671;973
14672;18414
14673;18415
14674;18416
14675;18417
14676;18418
14677;18419
14678;18420
14679;974
14680;18421
14681;18422
14682;18423
14683;18424
14684;18425
14685;18426
14686;18427
14687;975
14688;18428
14689;18429
14690;18430
14691;976
14692;18431
14693;18432
14694;18433
14695;18434
14696;18435
14697;18436
14698;18437
14699;18438
14700;18439
14701;18440
14702;18441
14703;18442
14704;18443
14705;18444
14706;18445
14707;18446
14708;18447
14709;18448
14710;18449
14711;977
14712;18450
14713;18451
14714;18452
14715;18453
14716;18454
14717;18455
14718;18456
14719;18457
14720;18458
14721;18459
14722;18460
14723;18461
14724;18462
14725;18463
14726;18464
14727;978
14728;18465
14729;18466
14730;18467
14731;18468
14732;18469
14733;18470
14734;18471
14735;979
14736;18472
14737;18473
14738;18474
14739;980
14740;18475
14741;18476
14742;18477
14743;18478
14744;18479
14745;18480
14746;18481
14747;981
14748;18482
14749;18483
14750;18484
14751;18485
14752;18486
14753;18487
14754;18488
14755;18489
14756;18490
14757;18491
14758;18492
14759;982
14760;18493
14761;18494
14762;18495
14763;18496
14764;18497
14765;18498
14766;18499
14767;18500
14768;18501
14769;18502
14770;18503
14771;983
14772;18504
14773;18505
14774;18506
14775;984
14776;18507
14777;18508
14778;18509
14779;18510
14780;18511
14781;18512
14782;18513
14783;18514
14784;18515
14785;18516
14786;18517
14787;985
14788;18518
14789;18519
14790;986
14791;18520
14792;18521
14793;18522
14794;18523
14795;18524
14796;987
14797;18525
14798;18526
14799;988
14800;18527
14801;18528
14802;989
14803;18529
14804;18530
14805;18531
14806;18532
14807;18533
14808;18534
14809;18535
14810;990
14811;18536
14812;18537
14813;18538
14814;18539
14815;991
14816;18540
14817;992
14818;18541
14819;993
14820;18542
14821;18543
14822;994
14823;18544
14824;18545
14825;995
14826;18546
14827;18547
14828;996
14829;18548
14830;18549
14831;18550
14832;18551
14833;18552
14834;997
14835;18553
14836;18554
14837;998
14838;999
14839;18555
14840;18556
14841;18557
14842;18558
14843;18559
14844;1000
14845;18560
14846;18561
14847;18562
14848;18563
14849;18564
14850;18565
14851;18566
14852;18567
14853;18568
14854;18569
14855;18570
14856;18571
14857;1001
14858;1002
14859;18572
14860;1003
14861;18573
14862;18574
14863;18575
14864;18576
14865;18577
14866;18578
14867;18579
14868;18580
14869;18581
14870;18582
14871;18583
14872;18584
14873;18585
14874;1004
14875;18586
14876;18587
14877;18588
14878;18589
14879;18590
14880;18591
14881;18592
14882;18593
14883;18594
14884;18595
14885;18596
14886;1005
14887;18597
14888;18598
14889;1006
14890;18599
14891;18600
14892;1007
14893;18601
14894;18602
14895;18603
14896;1008
14897;1009
14898;18604
14899;1010
14900;18605
14901;18606
14902;18607
14903;18608
14904;18609
14905;1011
14906;18610
14907;18611
14908;18612
14909;1012
14910;18613
14911;18614
14912;18615
14913;18616
14914;18617
14915;18618
14916;18619
14917;18620
14918;18621
14919;18622
14920;18623
14921;18624
14922;18625
14923;1013
14924;18626
14925;18627
14926;18628
14927;1014
14928;18629
14929;18630
14930;18631
14931;18632
14932;18633
14933;18634
14934;18635
14935;18636
14936;18637
14937;18638
14938;18639
14939;1015
14940;18640
14941;18641
14942;18642
14943;18643
14944;18644
14945;18645
14946;18646
14947;18647
14948;18648
14949;18649
14950;18650
14951;1016
14952;18651
14953;18652
14954;18653
14955;18654
14956;18655
14957;18656
14958;18657
14959;18658
14960;18659
14961;18660
14962;18661
14963;1017
14964;18662
14965;18663
14966;18664
14967;18665
14968;18666
14969;18667
14970;18668
14971;18669
14972;18670
14973;18671
14974;18672
14975;18673
14976;18674
14977;18675
14978;18676
14979;18677
14980;18678
14981;18679
14982;18680
14983;18681
14984;18682
14985;18683
14986;18684
14987;1018
14988;18685
14989;18686
14990;18687
14991;18688
14992;18689
14993;18690
14994;18691
14995;18692
14996;18693
14997;18694
14998;18695
14999;18696
15000;18697
15001;18698
15002;18699
15003;18700
15004;18701
15005;18702
15006;18703
15007;18704
15008;18705
15009;18706
15010;18707
15011;18708
15012;18709
15013;18710
15014;18711
15015;18712
15016;18713
15017;18714
15018;18715
15019;18716
15020;18717
15021;18718
15022;18719
15023;18720
15024;18721
15025;18722
15026;18723
15027;1019
15028;18724
15029;18725
15030;18726
15031;18727
15032;18728
15033;18729
15034;18730
15035;18731
15036;18732
15037;18733
15038;18734
15039;18735
15040;18736
15041;18737
15042;18738
15043;18739
15044;18740
15045;18741
15046;18742
15047;18743
15048;18744
15049;18745
15050;1020
15051;18746
15052;18747
15053;18748
15054;18749
15055;1021
15056;18750
15057;18751
15058;18752
15059;18753
15060;18754
15061;18755
15062;18756
15063;18757
15064;18758
15065;18759
15066;18760
15067;18761
15068;18762
15069;18763
15070;18764
15071;18765
15072;18766
15073;18767
15074;1022
15075;18768
15076;18769
15077;18770
15078;18771
15079;18772
15080;18773
15081;18774
15082;18775
15083;18776
15084;18777
15085;1023
15086;18778
15087;18779
15088;18780
15089;18781
15090;1024
15091;18782
15092;18783
15093;18784
15094;1025
15095;18785
15096;18786
15097;18787
15098;18788
15099;18789
15100;1026
15101;18790
15102;18791
15103;18792
15104;18793
15105;18794
15106;18795
15107;18796
15108;18797
15109;18798
15110;18799
15111;18800
15112;1027
15113;18801
15114;1028
15115;18802
15116;18803
15117;18804
15118;18805
15119;18806
15120;18807
15121;18808
15122;18809
15123;18810
15124;18811
15125;18812
15126;18813
15127;18814
15128;18815
15129;1029
15130;18816
15131;1030
15132;18817
15133;18818
15134;18819
15135;18820
15136;18821
15137;18822
15138;18823
15139;18824
15140;18825
15141;18826
15142;18827
15143;18828
15144;1031
15145;18829
15146;18830
15147;18831
15148;18832
15149;18833
15150;18834
15151;18835
15152;18836
15153;1032
15154;18837
15155;1033
15156;18838
15157;18839
15158;1034
15159;18840
15160;18841
15161;1035
15162;18842
15163;18843
15164;1036
15165;18844
15166;18845
15167;18846
15168;18847
15169;18848
15170;18849
15171;18850
15172;18851
15173;18852
15174;18853
15175;18854
15176;18855
15177;18856
15178;18857
15179;18858
15180;18859
15181;18860
15182;18861
15183;18862
15184;18863
15185;18864
15186;18865
15187;18866
15188;18867
15189;18868
15190;18869
15191;18870
15192;18871
15193;18872
15194;18873
15195;18874
15196;18875
15197;18876
15198;18877
15199;18878
15200;18879
15201;18880
15202;18881
15203;18882
15204;18883
15205;18884
15206;18885
15207;18886
15208;18887
15209;18888
15210;18889
15211;18890
15212;18891
15213;18892
15214;18893
15215;18894
15216;18895
15217;18896
15218;18897
15219;18898
15220;18899
15221;18900
15222;18901
15223;18902
15224;18903
15225;18904
15226;18905
15227;18906
15228;18907
15229;18908
15230;18909
15231;18910
15232;18911
15233;18912
15234;18913
15235;18914
15236;18915
15237;18916
15238;18917
15239;18918
15240;18919
15241;18920
15242;18921
15243;18922
15244;18923
15245;18924
15246;18925
15247;18926
15248;18927
15249;18928
15250;18929
15251;18930
15252;18931
15253;18932
15254;18933
15255;18934
15256;18935
15257;18936
15258;18937
15259;18938
15260;18939
15261;18940
15262;18941
15263;18942
15264;18943
15265;18944
15266;18945
15267;18946
15268;18947
15269;18948
15270;18949
15271;18950
15272;18951
15273;18952
15274;18953
15275;18954
15276;18955
15277;18956
15278;18957
15279;18958
15280;18959
15281;18960
15282;18961
15283;18962
15284;18963
15285;18964
15286;18965
15287;18966
15288;18967
15289;18968
15290;18969
15291;18970
15292;18971
15293;18972
15294;18973
15295;18974
15296;18975
15297;18976
15298;18977
15299;18978
15300;18979
15301;18980
15302;18981
15303;18982
15304;18983
15305;18984
15306;18985
15307;1037
15308;18986
15309;18987
15310;18988
15311;18989
15312;18990
15313;18991
15314;18992
15315;18993
15316;18994
15317;18995
15318;18996
15319;18997
15320;18998
15321;18999
15322;1038
15323;19000
15324;19001
15325;19002
15326;19003
15327;19004
15328;19005
15329;19006
15330;19007
15331;19008
15332;19009
15333;19010
15334;19011
15335;19012
15336;19013
15337;1039
15338;19014
15339;19015
15340;19016
15341;19017
15342;19018
15343;19019
15344;19020
15345;19021
15346;1040
15347;19022
15348;19023
15349;19024
15350;19025
15351;1041
15352;19026
15353;19027
15354;19028
15355;19029
15356;19030
15357;1042
15358;19031
15359;19032
15360;1043
15361;1044
15362;19033
15363;1045
15364;1046
15365;1047
15366;1048
15367;1049
15368;19034
15369;19035
15370;19036
15371;19037
15372;1050
15373;19038
15374;19039
15375;1051
15376;19040
15377;19041
15378;19042
15379;19043
15380;1052
15381;1053
15382;1054
15383;1055
15384;1056
15385;1057
15386;1058
15387;1059
15388;1060
15389;19044
15390;19045
15391;19046
15392;1061
15393;19047
15394;19048
15395;19049
15396;1062
15397;1063
15398;1064
15399;1065
15400;1066
15401;1067
15402;19050
15403;19051
15404;19052
15405;19053
15406;19054
15407;19055
15408;1068
15409;1069
15410;19056
15411;1070
15412;1071
15413;1072
15414;1073
15415;1074
15416;19057
15417;19058
15418;19059
15419;19060
15420;1075
15421;19061
15422;19062
15423;19063
15424;19064
15425;19065
15426;19066
15427;19067
15428;19068
15429;19069
15430;19070
15431;19071
15432;19072
15433;19073
15434;19074
15435;19075
15436;19076
15437;19077
15438;19078
15439;19079
15440;19080
15441;19081
15442;19082
15443;19083
15444;19084
15445;19085
15446;19086
15447;19087
15448;19088
15449;19089
15450;19090
15451;19091
15452;19092
15453;19093
15454;19094
15455;19095
15456;19096
15457;19097
15458;19098
15459;19099
15460;19100
15461;19101
15462;19102
15463;19103
15464;19104
15465;19105
15466;19106
15467;19107
15468;19108
15469;19109
15470;19110
15471;19111
15472;19112
15473;19113
15474;19114
15475;19115
15476;19116
15477;19117
15478;19118
15479;19119
15480;19120
15481;19121
15482;19122
15483;19123
15484;19124
15485;19125
15486;19126
15487;19127
15488;19128
15489;19129
15490;19130
15491;1076
15492;19131
15493;19132
15494;19133
15495;1077
15496;19134
15497;19135
15498;19136
15499;19137
15500;19138
15501;19139
15502;19140
15503;19141
15504;19142
15505;19143
15506;19144
15507;19145
15508;19146
15509;19147
15510;19148
15511;1078
15512;19149
15513;19150
15514;19151
15515;19152
15516;19153
15517;19154
15518;19155
15519;19156
15520;19157
15521;19158
15522;19159
15523;19160
15524;19161
15525;19162
15526;19163
15527;1079
15528;19164
15529;19165
15530;19166
15531;19167
15532;19168
15533;19169
15534;19170
15535;19171
15536;19172
15537;19173
15538;19174
15539;1080
15540;19175
15541;19176
15542;19177
15543;1081
15544;19178
15545;19179
15546;19180
15547;19181
15548;19182
15549;19183
15550;19184
15551;19185
15552;19186
15553;19187
15554;1082
15555;1083
15556;19188
15557;19189
15558;1084
15559;1085
15560;19190
15561;19191
15562;19192
15563;19193
15564;1086
15565;19194
15566;19195
15567;1087
15568;19196
15569;19197
15570;19198
15571;19199
15572;19200
15573;19201
15574;1088
15575;1089
15576;1090
15577;1091
15578;1092
15579;1093
15580;19202
15581;19203
15582;19204
15583;1094
15584;19205
15585;1095
15586;19206
15587;1096
15588;1097
15589;1098
15590;1099
15591;1100
15592;1101
15593;1102
15594;19207
15595;19208
15596;1103
15597;19209
15598;19210
15599;19211
15600;1104
15601;1105
15602;1106
15603;1107
15604;1108
15605;1109
15606;1110
15607;1111
15608;19212
15609;19213
15610;19214
15611;19215
15612;1112
15613;19216
15614;19217
15615;19218
15616;19219
15617;19220
15618;19221
15619;19222
15620;19223
15621;1113
15622;1114
15623;19224
15624;19225
15625;19226
15626;19227
15627;19228
15628;19229
15629;19230
15630;19231
15631;19232
15632;19233
15633;19234
15634;19235
15635;19236
15636;19237
15637;1115
15638;1116
15639;19238
15640;19239
15641;19240
15642;19241
15643;19242
15644;19243
15645;19244
15646;19245
15647;19246
15648;19247
15649;19248
15650;19249
15651;19250
15652;19251
15653;1117
15654;1118
15655;19252
15656;19253
15657;19254
15658;19255
15659;19256
15660;19257
15661;19258
15662;19259
15663;19260
